PC1,PC2,blueWins
1702.8627914948765,208.0645892913169,0.0
1230.4539328948224,-478.46323947689143,0.0
-1035.516345701468,548.6638380469798,0.0
-1837.423522283618,155.846381168344,1.0
-407.20397240394635,-1604.0470383094678,0.0
-184.74682467839236,2.9354472387960353,0.0
-2326.7978727509035,872.2090589877822,1.0
1994.5218571674861,-1541.0929869832628,0.0
-550.9473331328535,-65.09422073335847,0.0
1916.5654804665392,-3.6140768960722576,0.0
2043.922108028433,29.90057480944047,1.0
-2546.224230830687,-1607.2596539622352,1.0
194.9002829053805,137.69381666256214,1.0
-1613.284748946719,-1801.8259404349515,0.0
563.3407692071544,585.1804453665812,1.0
3620.0257692422447,62.851988224090356,0.0
-1919.745882540289,347.24441604925846,1.0
-3574.4379792627087,-706.5892696128387,1.0
-50.96916985906381,-1467.6925550417207,0.0
-2382.7584509618728,-167.7530462091732,1.0
-404.59476935373084,1513.6416680319107,1.0
-1156.8691303945743,1085.7320441086536,1.0
-2361.8691057233295,2066.543223726183,1.0
-3028.5263894004524,-2355.183766270939,1.0
1002.0493831613287,1339.4308041926722,1.0
-996.0066602488378,-1349.8632308230515,1.0
1382.3669398296631,1202.103132426814,0.0
-5473.672553764007,583.3004011589815,1.0
-2385.81960303667,127.6946244893238,1.0
94.35795769282464,-723.7599244746898,1.0
6887.669773173279,408.8450570514354,0.0
1239.5289893864883,-688.105175063504,1.0
-1786.8740521178984,1608.1360735538428,1.0
-1069.49145569846,-430.8019370550439,0.0
-1349.9619959235977,2088.3077858998367,1.0
108.24637789901738,370.4612953921681,0.0
938.3151968536678,-334.1518261944655,1.0
37.27246466101955,1.634397852186972,0.0
-1928.650479969261,-421.71741765204587,1.0
930.1630740982872,1964.655665727748,1.0
1231.0437005764554,1432.085183625446,1.0
-3216.7974471048196,-934.0485006967247,1.0
-88.56015425627608,1111.3278988322274,0.0
-658.1754779130695,364.08168387043673,0.0
613.9916161404944,-108.45135828079864,0.0
2662.352169602831,1390.454110919874,0.0
-685.138103423366,-409.8563490183949,0.0
-1050.3933751896325,754.2026589093118,1.0
773.8070063982968,199.49873509504096,0.0
-618.1040741975062,845.2033008382107,1.0
-496.4435259720518,-2435.179801807086,1.0
706.9113459081301,124.25019246996932,1.0
-1892.7344586821594,312.844281619699,1.0
233.4152203553314,-1192.9202966193939,1.0
4012.8203719124526,1685.924509104073,0.0
2161.7191606037336,263.79957251889175,0.0
4448.242805490033,-411.454067630135,0.0
-3958.018203577025,2071.6298956542782,1.0
-2188.028772802039,316.8502836464158,1.0
487.40835392089116,-1471.5911592522773,0.0
344.19209572543133,2083.0095941236164,0.0
1141.7704397568755,679.4781673378836,0.0
147.05671661403812,-584.4622977820715,0.0
1540.293357805534,-670.5505567609666,0.0
-1861.9738144207338,-352.975877928248,1.0
160.1850059919316,614.03833300407,0.0
-647.8354056065917,2531.79426633552,0.0
1880.0715833110467,-1288.38235686495,0.0
3963.09785312815,-0.9831735881861843,0.0
855.957057256118,591.218466112938,0.0
2972.9477746596367,97.92269624664131,0.0
208.21730465653303,-2910.7707267767223,1.0
-155.0194818098983,-987.0437082684697,0.0
-2165.175011712334,-1013.039343908562,1.0
153.50663998100356,382.2215418022548,0.0
2227.7257660307473,204.5170959119413,1.0
2501.7478446212067,1456.446558123503,0.0
-1347.8317309261038,477.7235649069756,1.0
28.11824832227262,-252.54408451088702,1.0
-2929.5971194910985,-120.41400582564609,1.0
-717.7940658410889,2522.860875359307,1.0
-698.9084826455273,-202.14409061104075,1.0
762.3401907658086,-1304.8934813061628,1.0
-1480.265630804302,-1309.4262667777336,1.0
-755.2177669667368,1925.1048770069815,0.0
-725.1603222447554,1194.2870269661198,0.0
245.6836798824647,396.7948442099424,0.0
842.6079551792074,2491.1512353241014,0.0
2532.147587416056,1283.7176537482242,0.0
-1603.1785795268536,-199.91090464313072,1.0
1015.3230332337298,2267.1365158559524,0.0
1433.1167115445471,-1426.342764400323,0.0
-1247.5871445479615,1000.6372216556412,0.0
-538.8506415601921,-142.64607889797344,1.0
1952.1090592394225,187.72013717087472,0.0
1443.2255238516404,-1599.621212442346,0.0
1123.6954929882727,91.65847037601472,0.0
3429.659334333722,-245.8052212412634,0.0
-3632.2076329026627,-719.5008382654327,1.0
-2620.866394275737,1053.0817581576036,0.0
22.596774180317073,203.26138617714244,1.0
416.38667433075,-1232.3840327431942,1.0
2421.984155715045,-45.35988574723571,0.0
3248.2351646423126,1341.2678729798038,0.0
194.86772055465258,761.0598101292919,0.0
201.62599622182418,-763.3823642712707,0.0
3180.759980140963,-1003.9538663971613,0.0
-1890.7776975843524,-1041.711031589299,1.0
2041.6955576798848,-368.3692874488643,0.0
743.6874489982351,-72.35218033722715,0.0
-2391.5579394021447,-1131.3003894629644,1.0
1771.891975519044,639.3622429267009,0.0
-2784.394093328947,302.27157259853095,1.0
-46.426855930993824,-1559.9725376917065,1.0
1630.744940454104,-267.7628453926133,1.0
1063.4124831892168,-144.54186829884685,0.0
59.42351055502752,-427.1499621021247,1.0
-2075.2475583427454,1084.991124751603,1.0
747.257144203793,-103.829072134727,1.0
2507.598192035779,2959.2793805655356,0.0
-194.03027748307252,-1647.1351999935753,1.0
-1504.1603767878078,-2309.8866635558898,1.0
-2424.2044425206086,-1249.3769371556648,1.0
6123.713891561188,-688.532136611223,0.0
-1437.3059237893456,56.459795121559516,1.0
-1062.4342241100871,-1070.5174239856046,1.0
2668.0917183493852,247.26401579711427,1.0
383.6015234384251,-505.1842920338956,1.0
719.2254889653817,-1759.4113535885226,0.0
-1950.7250616413055,428.0801418473727,1.0
788.2525318097827,241.68139359498042,0.0
-1415.9573372465516,1503.5903948693235,1.0
219.94711836312214,2509.621517227692,0.0
306.32742995149596,-241.97691805302128,1.0
-405.99395087012226,-724.6436881957409,0.0
13.635834751493274,-3100.4963689360957,1.0
-292.58778556369043,230.2360019862114,1.0
3749.4093973548374,320.88127422585666,0.0
553.7116614654145,558.9678420067737,0.0
3064.8756530297833,136.48393923840817,0.0
1313.2404473606507,1674.9649253647437,1.0
119.79557719209616,412.4204213254382,1.0
-1657.924253716738,3455.9751283849737,1.0
-2503.324375570488,1265.367495008213,1.0
-1060.0240966362046,509.0691161028181,1.0
-4426.95515440713,-100.14148327772382,0.0
4681.223445712682,109.75332857293463,0.0
1912.8594865985249,1535.2700240787467,0.0
-762.4974246129943,938.4265989533425,1.0
-1531.7982338679365,93.39214735513933,1.0
-2305.0311205005655,-1268.7755276074595,0.0
460.3333803491623,-1878.942138470965,0.0
-237.92349997947647,1781.3234229550992,1.0
-1555.718251875167,246.82930598251244,1.0
2168.8214719309644,1553.7189275908684,0.0
192.2683969570637,-26.788651578713637,1.0
2015.9854970775016,1659.4299664164948,0.0
-497.1660231835015,-949.0600953648585,0.0
1325.7413896686458,-954.5516692681736,0.0
2450.1925074225733,-1864.457573913746,0.0
-81.23554058377418,693.853312513539,0.0
-93.22938453232995,-430.1921391521467,0.0
-964.1393930763923,76.7354198604223,1.0
1826.7272877148444,345.8458852693577,0.0
126.79356164531447,-11.91321421439547,1.0
1603.0164503060596,502.59259939883947,0.0
-1620.0569240610157,-1552.6516672506723,1.0
-1385.1155574297118,-32.00794187575032,0.0
2506.2782477394785,1823.8462567892986,1.0
-1459.5294992372121,-504.9664085859842,1.0
845.7150411202864,-1336.9736766333724,1.0
2636.631176856442,1062.583058812391,1.0
-1001.1149952169737,-1694.2947228490257,1.0
-4177.231546805611,-1752.131674862911,1.0
1212.4823489848889,213.34923629607002,1.0
-1216.0696433523035,-1255.0151099660798,1.0
-2064.152400298197,-2472.235624100255,1.0
-136.40362773576175,1127.5539774743336,0.0
-5139.920573554896,-611.3522476429919,1.0
2082.382948962654,2490.5224217584087,0.0
2328.503375841534,1124.5297185583904,0.0
2502.600552383801,2477.673090587429,0.0
-970.3508080232048,-2746.9771728951423,0.0
-315.8021800157794,347.7726735647106,1.0
-1154.0879481709167,279.31582001374255,1.0
248.65115267920007,534.3274697241277,0.0
103.3532966287617,-809.7236375030552,0.0
-1714.8926336314846,-122.99125209669182,1.0
-856.4600033757631,-112.89740708095187,1.0
-1732.029698148779,226.1048008857414,1.0
-2056.309157858232,-1432.6993528021892,1.0
-496.75368815800323,652.0833647405291,1.0
-1387.8850159877195,-555.8022138953588,0.0
5552.11678019316,2274.781878523678,0.0
235.34124883523145,394.243297971279,1.0
-2610.661801235759,-1664.0685250287067,1.0
3450.984098372299,-401.65834272297093,0.0
1242.6449858134933,-2415.365660403153,0.0
3310.2353966220694,-1983.3508433473637,0.0
-3043.82891724968,931.1462661321002,1.0
-482.2376681352376,-1921.1223852653347,1.0
-1094.7943994154587,3045.7877915893046,1.0
-170.1300398157016,-1343.6272535816738,1.0
1257.5650774264075,-2297.560851487483,1.0
5543.951632937189,-733.2848564901334,0.0
-474.8849470096959,-1141.0934535656825,1.0
-768.34792660198,-2582.5097452865366,1.0
-199.31700329685236,316.3770527355135,1.0
-732.2755639525284,305.736719449165,1.0
-4546.537139092349,115.19930762690392,1.0
1926.958067235428,-2007.0491655662197,0.0
-3285.0548471220004,-641.8773199311595,1.0
1150.5226708832768,-1860.1242196307085,1.0
-3580.1613238445043,4463.40460959345,1.0
-1293.9496544031824,-1267.4095667932936,0.0
-584.5741785096964,-258.58502353081235,0.0
335.3443711787349,-1192.5784002733556,0.0
2412.5132457735144,-651.6097347071952,0.0
549.6820781680914,340.1506339955193,0.0
2491.482417577558,-2425.8428518276596,0.0
-641.3018664689668,-2259.2300569596296,0.0
1332.3338096280154,943.200653542108,0.0
483.2592220981053,829.8245421661869,1.0
-205.20984725427576,314.1740778408933,1.0
-2374.5694411234963,314.0497796886836,1.0
237.91059711221743,-572.830317062806,0.0
-560.7508552866365,1553.3858344553087,1.0
-2880.5938395160315,145.3496592846459,1.0
-3607.483693788267,1356.7536799875381,0.0
-1623.6335085191686,-721.5761980517271,1.0
2655.503270697212,-729.7257116299112,0.0
867.4197049764769,-1410.0961039457038,1.0
-3856.905692916602,3553.889061526777,1.0
-111.69120026923274,303.5590182100347,1.0
-296.10866465098974,-690.8747114577119,1.0
-1646.284617761958,-2354.9964989075784,1.0
1562.762287943776,-1872.2070683661896,0.0
2095.74175194303,728.03746095287,0.0
-2054.1999513061373,-104.3286594097518,0.0
1115.1799284970116,-1171.4432325580783,1.0
-905.9703128193378,1623.9752089731894,1.0
-719.5313949131321,-1588.6339809096175,0.0
1061.5852317455922,-1081.7605302637523,0.0
-3462.082242028043,-618.9679931878385,1.0
-4536.271531567974,220.57887831361242,1.0
-1819.8574465944764,61.65272865405672,1.0
1377.1304380550955,-497.2570026692376,0.0
-164.94392172343618,-1058.9620795705791,1.0
-1495.1455953742668,1534.6077425558203,0.0
1776.346850034352,1962.925014273788,0.0
814.550439765741,-1317.2125034218395,0.0
1929.6358847585936,-894.3928197024375,0.0
-165.91573876182457,-2587.2743382395156,0.0
720.4096277409755,1732.3641841232356,0.0
4258.670303988274,67.83146919508276,0.0
-1628.5002850152794,270.5467509636868,1.0
2074.4241317829606,2584.1748701384595,1.0
-1493.7969070240865,521.7335325736785,1.0
1200.5893286413886,205.3824829470894,1.0
1150.7389320700804,-94.3459643362203,0.0
360.5148924688103,2383.384060498989,1.0
1419.6758150486814,-1192.9267623539781,1.0
-2517.5431484009728,-1061.2131442442906,1.0
-1112.6932770054177,379.48099489782885,1.0
-3363.519783620285,862.11412250364,1.0
-892.9599717193913,67.08786711592984,1.0
4874.436286509841,383.9191976847556,0.0
-1037.681684027889,609.5862708592753,0.0
-3352.1109937388305,1168.3051319515969,1.0
1263.0101721493709,-1242.8277891758207,0.0
1360.5931619247724,21.98516107738339,1.0
1646.7620208074964,-979.2348274643189,0.0
-254.04331398559393,1115.1848158029316,1.0
3041.0293198675386,-589.0430570126955,1.0
-462.5928116666327,187.42493704112547,1.0
-666.9157277904046,-308.79426046615527,1.0
2314.6707589289495,2314.1429816517993,1.0
811.2745802277146,1151.544194003343,0.0
-2531.9588886706138,24.486731020517237,1.0
-431.11511203039214,-818.2066527930517,1.0
-1018.0319381375505,-193.19155781427872,1.0
-1164.5948562162778,3848.652429648031,0.0
1445.7454913754946,-791.4962419559589,1.0
674.1309882196684,185.12612423676518,0.0
-568.6568572892604,998.6146515552645,1.0
110.82532263568365,2094.108708608998,1.0
-1069.1776990606425,1928.0005386420064,0.0
-442.3604962154545,-100.17051250622048,1.0
2174.1539349371706,-356.7268813649814,0.0
2255.293607822549,-453.7966812938052,1.0
2759.512346337919,-901.2465964177477,0.0
-130.77023512754755,-940.3353023753004,0.0
622.9205441684643,117.43765517298107,0.0
2567.562185789678,-2004.3125778040162,0.0
-2403.792070904088,598.2364130419088,0.0
1341.6789545556555,-711.6251374807537,0.0
-1113.1881537037596,398.5433213055382,1.0
1141.3243542750483,86.07116503231123,0.0
-1427.351968034096,1212.5319942835895,1.0
156.63665916673298,-1532.1491833182954,0.0
639.5083149632696,458.0986494765037,0.0
-811.094552142078,-994.1324686181491,0.0
3032.0205733843495,-361.7960802427224,0.0
-2533.969014348466,-503.45833581813446,1.0
3966.98047446833,1111.9323359068655,0.0
1515.6006973883336,-1379.1941341178106,0.0
-1267.7536909183145,482.3406750528985,1.0
-1400.620556438288,1228.7364752000335,0.0
-4275.250496699595,-389.39047723167937,1.0
-3890.3641877940845,-1633.7890772202095,1.0
-1297.1153881470823,-281.1059183177113,0.0
1239.9778532403288,689.9679823111287,0.0
-2290.3904569415295,-371.94010182767084,1.0
3603.1154053865953,430.93260927008964,0.0
281.94072071377434,424.3289178740338,0.0
-2275.3696745374973,-1342.0543322187737,1.0
741.5564271020446,-1399.180327625995,0.0
-773.7419595532641,-747.4083944618674,0.0
291.36806436277647,-1052.8216509631266,0.0
2224.4512860434393,-1811.661309968752,1.0
-1282.589832423699,-902.9912556650161,1.0
1588.513691719083,693.1020719058769,0.0
-429.44779900846345,-2225.653271907475,0.0
-515.0965568719287,-1683.684068194495,1.0
-3924.468888608978,139.70789384539705,1.0
-4144.8222989992055,635.7229967590456,0.0
-1729.1137541579826,-518.2503895394533,1.0
186.11950064632396,1442.369541580282,0.0
1164.6888857906404,-1903.4052376708748,0.0
-291.97473396993905,-282.0319206041579,1.0
1564.8755143033993,-1940.8071625742289,0.0
100.41700396048576,2747.499158821696,1.0
1367.8130882008575,-629.1450402164652,0.0
-2221.785386258517,142.31866602478695,1.0
-1386.368314254581,-1300.937597084621,1.0
-552.4977102613402,-3886.8466252067683,1.0
-8.231144436232148,-634.4342071835403,1.0
2264.42193194899,-351.89415255462353,0.0
1212.1382113097632,-164.1270706465038,0.0
1910.89208840302,-100.21930106504279,1.0
3956.525911023306,659.6099414599641,0.0
1446.5654646896164,1741.2792688706304,0.0
928.8788149062979,262.60555365131347,0.0
1127.7118414459396,2192.119068529677,0.0
-1946.6862372843011,-2075.514529068238,1.0
-1808.3885995321994,-1265.7077709710456,1.0
-541.9007336177086,-53.79035260516694,1.0
493.12286120317685,1698.5104707606024,0.0
-942.4075762788225,817.7475176525629,1.0
-1323.859185514624,-955.2108535939922,1.0
2752.1813195299874,-678.8832293115195,0.0
4443.71495737172,-319.257296338335,0.0
-2253.4483620342353,-758.6690905344708,1.0
-2775.330042922741,-1462.0639877255148,1.0
-147.31464720067393,1540.543153117321,1.0
-2532.0138169164097,-1208.5351650234627,1.0
3541.246980868909,-927.2827028324962,0.0
-1472.7675628948944,-1553.2363515898971,1.0
-1142.817866848732,558.5524572404034,1.0
1227.6152741477806,-5.591602360465867,0.0
-679.821596665678,-2493.7468364283363,1.0
-3285.489378364549,241.2615826448188,1.0
-4669.014457454648,-202.68900693188527,0.0
2940.445055288591,-1252.7674874005986,0.0
1230.5990632179326,403.35572021713773,0.0
-1680.4988424392225,-607.4488333442445,1.0
-2054.9540088172644,-535.8000394917917,1.0
-1282.0849701879993,-1013.6427597369753,0.0
326.7326143016966,-310.2191234889462,1.0
815.8470455934784,-2738.4417261140393,0.0
-979.6990861915714,1735.6692200849989,1.0
-3440.517606031803,-210.05949235900118,1.0
523.8577055991142,22.44601043828111,0.0
-672.2449157503268,-746.2413721453,1.0
1202.5888885892984,807.4644863823723,1.0
2531.5967653155126,1242.632596903402,0.0
-3235.3177378031987,-326.70626333912963,1.0
3909.4465907730137,2933.3344846788336,0.0
-298.5211829359441,1357.5825604224558,1.0
1018.9017564620216,2900.2896688583314,0.0
-1070.183329279017,-2002.1342958831374,0.0
418.8503138542001,-1249.5215549153343,0.0
-736.6115271545993,-784.6759428784677,1.0
-1176.8670052693835,-157.55556538709325,1.0
-783.0660756939859,1522.2736020581783,0.0
634.387437899354,-825.7429405112598,0.0
-784.3200348047695,1747.4483309534419,1.0
-1052.8515627655406,-932.3402573554795,1.0
3930.6665139314514,333.69313328320504,0.0
-909.373320488137,-455.5788464244803,0.0
720.8306176214118,-1078.7429716715985,0.0
541.1631810269186,1695.0736676302377,0.0
-3224.6262032401005,759.6084883867787,1.0
310.3462044586628,1025.305270285871,1.0
-2878.6891143458056,-371.1455553296089,1.0
-514.6444848513394,-865.3964722823539,1.0
-1809.4422325951268,-261.4827452478279,0.0
3385.676820330859,712.564015466326,0.0
21.328597823753928,-337.7172088921164,1.0
-767.3868770173137,1885.5010922788072,0.0
-300.6515443148601,-907.0941353528196,1.0
-1032.9361551143606,-96.1404183243122,0.0
4152.082686981626,384.63407226797364,0.0
2707.31333198839,659.7120333872333,0.0
-2679.9161491198442,-1218.336108046535,1.0
-4161.541914567107,2592.674306511443,1.0
-1362.6037514670672,-7.328444462456603,1.0
2209.8053431190124,-1780.227670280726,0.0
-201.348581074956,2507.944643130216,0.0
3792.2156906957225,-163.00834144799316,0.0
2672.8288942852123,-602.3562893669341,0.0
1654.365056992822,-205.86748641151863,0.0
1262.6033497948954,-508.5590517500595,0.0
2411.188825111794,445.018213336933,0.0
-2242.4625069528392,773.7166760284629,1.0
2726.3211315260205,-21.146504492617026,1.0
2135.569054076301,-1376.7473474500407,0.0
1610.033951924886,-232.44794555265312,0.0
1417.545233699689,-1207.7976753736539,0.0
-13.209246709736272,-1777.6791609796303,0.0
512.2838844992164,-231.17000979560783,0.0
-893.6160505797845,776.1729237063123,0.0
-810.2069571245692,-1814.6308120749538,0.0
3257.967736663348,683.1672442727818,0.0
-5401.480875207606,1065.887035911281,1.0
-580.5357408046774,-63.970459224521164,1.0
-5171.340739382948,1725.200164495104,1.0
1553.563317041583,-132.4170924297393,1.0
1218.8681268700718,-428.77988555570244,1.0
-2871.432456010456,27.515025508815775,1.0
865.0952155758912,-1055.0102692872038,0.0
1158.0429502472593,-102.24922766848195,0.0
2351.573938974829,-1099.6258200613422,0.0
-4735.001628910381,1164.0869726196663,1.0
-846.1396358805682,2303.821133193215,1.0
1206.7755066572154,-724.6570721104291,0.0
2542.9436340988705,219.690374342333,0.0
1310.5900895082875,-1207.4486037075856,0.0
1796.997952669468,448.4397651339717,0.0
-951.9122381784771,1271.366334981208,0.0
-1358.9674552025701,-129.32011466903072,0.0
-3371.608067480653,372.171658401164,1.0
1034.814574019293,1314.6070579291672,0.0
-2109.7707031721434,-692.3115497750807,1.0
2701.568470215948,2111.731785421544,0.0
-1200.8870505880727,2250.1192519676238,0.0
-510.68883183069477,1771.8832902752135,1.0
-1211.0619509419162,2498.222350575081,1.0
2791.7616272803116,-734.6487078507779,0.0
-932.9163519564919,-313.14978680364476,0.0
-700.5668148591001,2061.718049612748,1.0
532.2558487083871,-551.0029995134535,0.0
-1543.8525622565965,277.4656834422378,0.0
63.47313580142154,37.36055993095299,0.0
-3125.225803374035,-761.8383859791778,1.0
-2859.1967471830458,404.2125381920985,1.0
1565.272052688552,-273.1615500458099,1.0
1972.112144811194,-1337.5036112009636,0.0
-3507.9385885681872,-355.8172919355384,1.0
5222.099241539163,316.56194773370123,0.0
714.0205219452217,465.35536178851805,1.0
-1235.4333015219506,177.18477908450106,1.0
-4154.381157252401,-389.72126463923627,1.0
-41.394806787945036,-1209.822531293365,1.0
-1283.2953088554252,821.4414978652945,0.0
-1345.3166600419636,2704.309722434436,1.0
209.99435010927942,1366.749775301804,1.0
-240.0759255413914,-435.2921910200214,0.0
250.27081104130588,1184.7358437019116,0.0
2419.705020097658,-395.55796606707753,0.0
860.9009020918987,-491.42581554640486,1.0
1761.1818981513752,886.2632733691786,0.0
3560.831807265371,754.3993941501526,0.0
71.14916192294969,43.9752781791091,1.0
-2164.514303359675,-1503.4354030294926,0.0
571.4911095006837,-29.39643116240248,0.0
4284.675923805107,-713.3249882885963,0.0
-3491.8057722177778,-344.3335114372099,1.0
5394.017100657003,527.7745410161799,0.0
349.73043688905636,712.201454398473,1.0
788.1332024996433,54.20893758542682,0.0
-1586.014848766921,-139.48835692902202,1.0
3580.7348946617262,1065.852753048613,0.0
2473.6222900552234,1250.876771104998,0.0
-282.4424293444651,-730.3430576738788,1.0
-43.60191970185808,-1728.7809801983194,0.0
892.0405566939085,854.230160552728,0.0
-445.8653441677501,1445.3924755535647,0.0
-202.71640014805476,-578.2654920236615,0.0
-2900.4098986779322,-792.3457743949393,0.0
1590.348322453674,-758.7649900617644,1.0
1071.7075019389115,426.83481586933857,0.0
-3866.042481344192,-630.6336174727343,1.0
1712.691622315233,913.6019057312935,0.0
2590.757736946737,436.27417641730557,0.0
1131.7579135910023,-59.612744271874796,0.0
-2541.5511964470543,3630.89092087072,1.0
-153.60976307368517,-129.38466751465754,0.0
-936.9573076002682,500.6454670874098,1.0
-1323.9296209376773,-855.7064822424034,1.0
-1742.1187347041705,-1174.092583284017,1.0
-698.67695692067,2409.296947552215,1.0
2617.47223535118,-647.20852897083,1.0
1572.9451660398738,-1218.5702142540117,0.0
-515.4576565102849,-1889.856734290823,0.0
3493.598805668935,1758.8591454429654,0.0
1168.031198056035,-2393.916405348344,1.0
-694.6656106201502,353.311782280576,1.0
1973.6096995874793,326.0875611563315,1.0
-65.64619279747116,-1208.9196169269535,1.0
437.3941684430091,-704.9363965927848,0.0
-8.242829548872047,-936.5777392928029,0.0
652.5713919754189,1875.080246394864,0.0
4271.628454235745,-201.30502793545563,0.0
3929.920692754283,-1100.1228172037495,0.0
-72.60886444181388,185.0006070484021,0.0
-1921.1440878789992,408.99808545455977,1.0
404.6238270171753,226.0897947286211,1.0
-450.0193822469748,0.056078952490582964,0.0
1823.862560407669,-308.90490421700986,0.0
-2568.812814117881,696.275452180175,0.0
-3875.6962027606146,872.727023746804,1.0
-511.09739291903014,1297.3200872701923,0.0
-259.73568057841834,-1404.9533979929297,0.0
-179.69473040965792,-1665.3416513321915,1.0
455.8687598146006,559.7599104074098,1.0
-1344.8775064805939,-174.47570185428302,0.0
-3226.073133411679,-1927.8211107708198,1.0
1038.9499836164175,-1969.3558024049398,1.0
-50.02351428773881,1514.4147751476473,1.0
1304.4167077438303,925.1043853555927,0.0
789.0680449923004,-927.1746338339003,0.0
966.9752506406518,-1771.0052384148032,0.0
-4131.2579208216275,33.72044269027406,1.0
174.20070172396927,-1409.206540280655,1.0
2030.1397430698237,320.92337642320393,0.0
-2934.243692318065,-712.556950309732,1.0
-15.027596859234887,-374.91279209344543,0.0
3423.7048058899054,247.51836055169937,0.0
2631.8811896614716,-470.41438888031746,0.0
3000.1450269479305,-594.4661797162798,0.0
1342.5775375462752,56.119388876349674,0.0
-909.8982121096825,-323.8762996348636,0.0
-566.5647086047798,915.3364659794228,1.0
179.47757332515914,355.6312598054687,1.0
-848.1873633658485,-5.47273639539368,0.0
3732.8874155551025,1758.2665687223903,0.0
-2760.1691831920184,784.7570869401468,0.0
3334.2347128045812,417.5706353251141,0.0
-2851.8504752023173,2685.795434552893,1.0
-5512.1664246751225,977.0794694404824,1.0
1381.7313498749734,1038.0546562650998,0.0
-2617.771195170489,1113.9995462758063,0.0
918.079759912367,-474.20919124995174,1.0
2108.6173956659836,677.9911373184892,0.0
-3818.9159493462816,4505.710113141192,1.0
3409.2751877043333,1072.2197477972165,0.0
1077.4538716367322,-2518.276070711463,1.0
-819.2130862029525,287.1466720085814,1.0
3112.2787195030546,772.407953894367,0.0
3.2650496903810424,670.9047420599915,0.0
1430.1421210258786,-675.3018993774094,1.0
-1906.486820673318,744.5243450849086,1.0
-2914.984188459937,-913.7869355936882,1.0
1467.6329692217746,840.4153298536871,0.0
-2648.8967163950692,-364.4480850677298,1.0
-172.45948499123176,204.42219785018992,1.0
-449.15915405702816,209.08361867192406,0.0
1789.6754420849995,449.5599049067052,0.0
696.313008249559,-228.97109009734925,0.0
137.2641368790483,-449.90311743390106,0.0
-576.9022250929476,47.73195181331796,1.0
-2354.328956487763,125.09158131428066,0.0
2325.0233571208432,1836.7887191193097,0.0
688.0646913201016,-1192.136889667565,0.0
-1905.212824155566,-1807.0050671238168,1.0
-741.527408678125,1441.243719516643,0.0
2811.5369849991057,1224.7511632489727,0.0
-2638.6245442197496,586.0182332844698,1.0
776.8583618111622,1979.5942023724117,0.0
3668.8766051199336,-500.6316933193285,0.0
-2160.6419303623784,-997.5120020658269,0.0
-1712.561664774417,1783.0454071672932,0.0
131.5837098475879,-1480.1936528278509,1.0
-53.661637794493615,2815.1221300559023,0.0
-1829.162379870505,-1871.8400568746347,1.0
497.97100316782615,-289.7832444451869,0.0
4818.602319828438,-366.09353976168524,0.0
-1090.8620453383419,-450.8884908477428,1.0
752.755276186087,-1283.3061419462204,0.0
3121.9761148852454,-1093.3423662798102,0.0
79.33514524233146,-162.32379654861364,1.0
8.969996922879396,-827.9695260336367,0.0
1444.697874742563,1509.7935648690943,1.0
-477.3466796425905,-199.0191066212717,1.0
1681.8857718058557,-348.8815169950901,1.0
3968.6983524023917,1788.3210692512057,0.0
317.3024158676747,684.0269931966614,0.0
-768.1358385112662,323.28733445231376,1.0
2428.0521164761194,885.3344750435393,0.0
-3101.3306210279,-1484.6160064866792,1.0
-1388.167177258241,-2210.68932999317,1.0
-2002.4999777938403,870.5774699649318,1.0
2070.4205808573674,-905.4264781639513,0.0
-1993.6682887529867,804.504678360591,1.0
-1352.4143527880467,-2172.6223700926457,1.0
-2435.649175126059,87.33542180767813,1.0
4254.458231939461,-405.6055908753303,0.0
827.1713285034818,-119.05971749305678,1.0
-875.9362650494348,740.0200669751272,1.0
4038.888169762988,296.6396687825578,0.0
1819.6716503000466,-1187.5523915342155,0.0
-1623.9220108145018,-2352.858053449664,1.0
-1041.2362050025195,-2429.2807604077884,1.0
1240.6680904074476,-795.6116054263341,0.0
2440.0425631539238,204.2203642679924,0.0
-2795.759057854215,712.0088070633797,1.0
1202.8375479568244,-545.0562373264594,1.0
-841.2247239152539,206.35598776776692,0.0
319.2678947486947,-1352.5094984276263,1.0
-112.76497539360514,39.74650520467469,0.0
-288.2026977507905,1872.5565216111434,0.0
220.10751119304513,239.198228769271,1.0
-1339.6598180752212,-1083.982753209763,0.0
1349.5066773451322,-1733.485646178394,0.0
3093.907478001204,324.26677978255,0.0
-230.30189861928153,-10.605506966932856,1.0
-1287.4201874991402,745.8297852482452,0.0
-2748.1012982098387,-21.0457580955397,1.0
-3434.5242156178856,268.95344682377873,1.0
-149.58912384777358,-46.47066844482446,1.0
1675.4920924979986,1500.6130119199943,0.0
-3086.160364229914,-838.7779111230767,1.0
521.2962792525784,287.191769871494,0.0
-675.463101647955,965.7160100339886,1.0
-379.99627604025005,-572.5520302465096,1.0
-1404.2763981651647,-1874.680396357187,0.0
285.8526963466206,-850.7804295474328,0.0
-1559.624014386024,1955.2999697922583,1.0
867.5030968469069,-1093.656166968851,0.0
-3475.857538895954,1498.355739387952,1.0
-242.1809401281576,1540.361984838434,0.0
-847.1444070835189,-510.2851978363404,0.0
760.1200714882548,446.5846493278851,0.0
891.2567551119045,-586.472049246084,1.0
-1794.658545342761,2309.8933938146524,1.0
-4424.743952402981,-696.9810845633382,1.0
