F1,F2,F3,blueWins
-1547.1135008333426,585.7583164865068,239.112838306639,1.0
-127.0745663429729,241.07882794699688,16.700493582980048,1.0
-15.718319836125895,-1539.8555464343594,-117.01901797220789,0.0
-1269.5373395335926,2701.395056681245,314.0422573784645,1.0
370.66952159043285,3232.1054416330803,310.76413721472886,1.0
1890.845602006088,-2533.5216400717964,-390.7151470628166,1.0
5149.136021313177,-4672.279936034001,-885.3707940563213,1.0
-1770.5102673870717,593.3119987880508,188.707902278492,0.0
1152.9921927397154,190.51617592261925,-138.48002697827363,0.0
-191.5035065469708,317.405064848006,52.57602580625048,1.0
-2520.213571351971,1352.4743010632878,328.98451920279547,1.0
689.960747937705,-626.0669226632922,-97.8076626714482,1.0
-299.83540310293387,242.11502572862364,99.10996550631185,0.0
-1326.9751632916018,1592.8506994718987,261.57239741502934,1.0
-2418.7753577344633,2649.321520209626,441.31236967798753,1.0
663.6756364060483,40.3103087399276,-137.1742200879819,1.0
-4648.108412161497,5574.80352525531,938.1826469859949,0.0
-1426.9195023715629,776.2268507297009,153.22363085475644,0.0
-4652.6788133497175,3145.0256808305685,668.2748399021964,0.0
-954.81189284313,130.7795682188417,95.56718899876284,0.0
-1268.1548783388978,516.953935804945,212.0566731117704,1.0
871.993131691755,-1372.1321401734956,-227.2623588864639,1.0
-1421.8854147598022,3914.573102676305,487.36286336144207,0.0
-1918.2046778209763,249.79605918862,148.50829219407953,0.0
629.6224164213455,-716.2728010028948,-156.63094519478395,0.0
-2604.9682929396677,6410.517344474928,853.2661432070535,0.0
-2849.628468707413,2872.143839789457,459.8225011341417,0.0
1610.3174391927244,-1881.5773979594214,-388.26131006244833,0.0
-2019.5125723216524,1077.0056730654346,250.74094790145307,0.0
-1239.1018935223738,422.3204036975386,138.2423172923963,1.0
-1582.8491882886349,295.9525925431692,194.97945283094157,0.0
-2602.6094989220196,3148.374467987147,493.30738082085725,0.0
-2378.5883041761317,1160.4333264605245,302.4116659725534,0.0
-3263.0535224369382,1747.908213571786,434.1945934694335,0.0
-95.09831381257081,1983.9333205884188,212.43053021086823,0.0
-259.15369554781296,-248.16479570883078,16.073468650868634,0.0
-1945.006691718704,1266.6709898489823,232.1569059182503,0.0
-73.67494775271037,244.05928623542218,50.13759323868041,0.0
-1137.0775023095237,1203.6243821171288,219.79075730270512,0.0
-2600.925113500433,2085.43724846992,346.12253924051157,1.0
796.0463451585789,-1929.444913569596,-226.08112435612327,1.0
2451.2858182271384,-2695.883578005172,-451.44770258099334,0.0
-41.92158075411585,-370.4222994278989,-11.999963677138611,1.0
1918.0640367261585,-2817.170551952889,-412.2266185596169,1.0
2854.80966222157,-2052.491916579974,-346.75137220700253,1.0
699.2134888145307,-732.4147403100825,-96.59889943576405,0.0
623.9682540723792,-381.7020803675672,-46.632178609967674,0.0
2521.021341725036,-365.7353181700406,-182.52160897431105,0.0
-5852.423365028619,6057.042456045669,995.1521206486336,0.0
-2960.200958894323,1876.6848275442637,410.34232578236873,1.0
-529.3341124009848,-163.84362642728073,41.571352935404356,0.0
188.44005177307287,-162.06988615009095,-131.3327904107191,0.0
-854.2774957868234,-1084.7500666288026,-42.354596732871165,1.0
1755.1836778807335,-2931.418993862675,-399.25647479813983,1.0
2480.1925174879957,-3670.818019547341,-571.3311224103455,1.0
155.47954814460795,1705.1935047738084,178.5430666604434,0.0
-2170.7871395595844,1353.7234745396636,349.04214059605874,0.0
1306.7611113756986,-2507.782322803367,-342.78318024967956,1.0
450.6095835572588,-739.1481996191485,-109.05756236469159,1.0
-532.0601421023547,2395.9828222190513,339.6525388886977,1.0
-446.4070989727209,3291.69046650988,355.84085114106557,1.0
-1023.588439987641,994.9214587585326,215.26864424601575,0.0
-3213.214803241404,1648.8620133198638,409.69394604869336,0.0
-757.028301623699,248.46655976519475,90.62474623269023,0.0
100.82650907370969,349.4643569543005,87.9292781801341,1.0
3435.6863789852364,-4240.46563354148,-749.2813316952087,1.0
-223.47013165481857,1972.278345461999,192.63126177940393,1.0
-2217.1301908461637,1432.8110909327127,347.94281535924375,0.0
-863.976184214036,-481.63365105955984,22.335644763390654,1.0
-1971.0934636964566,2457.231928860306,382.8627518867479,1.0
898.4071087181819,-862.9392226421211,-180.32926420508463,1.0
293.5504085821859,-1472.666916630623,-180.23512354320573,1.0
1325.9936857262737,-1590.0511273753912,-253.99451081599517,0.0
4814.677323624026,-4804.599505775791,-830.033964751755,1.0
-1920.698505188765,832.2775596766572,261.91823036672304,1.0
300.97901272261055,876.1621273165446,106.63954830723446,1.0
-2645.8216226431514,2961.7339441062695,546.5862810211646,0.0
-1102.9858885487083,1635.300137168682,287.54428797255804,0.0
797.1539664109138,-1237.8454156348025,-151.09069479367628,1.0
-2167.524849481319,-541.4783746798547,53.83536595285478,0.0
4264.310073344146,-2423.7270361618757,-578.6623663209313,1.0
-1201.0181103271564,1900.277402530008,315.4719780437876,0.0
-1024.2436516104092,3444.3453990730395,419.6033110234318,1.0
1465.0618612722558,294.60466573786294,-41.115903374602354,1.0
258.1214776583329,-2105.5988612607944,-179.97673369748185,0.0
1470.1714504064125,-401.06672777729636,-136.50690260949318,1.0
-1431.4117683461925,1115.6759148679662,188.67878144172093,0.0
272.95422990157823,-721.0688262815362,-119.79517282983687,1.0
-2006.8793557769095,668.4238784891938,217.96907287044803,1.0
4244.590442870098,-4007.726863604028,-732.8247314918536,1.0
-2362.857350968991,4341.728453921192,644.6362560847548,0.0
-2284.4669146693227,608.2229249579519,215.02227268254367,0.0
-5233.686745139326,3244.911800755535,659.2036763463527,0.0
1784.9224990651883,-866.0074192290077,-214.43396582447272,1.0
-609.2761832928178,260.95805890366273,53.37167047320916,0.0
1851.5720906056563,-2151.524809803319,-344.24134196630473,0.0
1036.9257911572508,-2065.5881649806693,-341.85684594387294,1.0
69.81939364275124,-524.2193238539796,-79.59240306353435,0.0
-768.8686527172629,2644.8594137474547,347.5043571436689,1.0
-1067.5013265436028,774.0399539604391,208.3931900683169,0.0
1202.8867301870514,-1526.4750529264343,-256.9002891072287,1.0
485.898215516544,-264.2825867134382,-114.62908224085925,1.0
-795.0583375826242,2823.0030042289377,341.9694516821856,0.0
2180.301813102423,-3063.9376591261066,-531.8736705782175,1.0
1411.3127675995017,-2535.683676714646,-372.086422568691,1.0
-1454.232004241635,1602.4842894640144,249.63232541817518,0.0
-1168.1231994561906,715.1294026998521,36.301404511153066,1.0
-1567.7176723457117,1907.007212117951,260.3973069156572,0.0
566.2466960991927,-1437.0723453471292,-197.20398832062855,1.0
1138.2989351660842,-774.9267927664267,-168.43404298727603,1.0
1120.0262240648897,-1870.040506467704,-262.514099656192,0.0
1360.1316518516198,-2440.918899734734,-363.757977770544,1.0
1909.1831589688966,-1905.0158930731675,-304.42231014918593,1.0
-167.2210336507987,4181.030371194103,464.9023596802262,0.0
2815.4624787515927,-1116.4928583865728,-289.64883529973605,0.0
975.7294452142615,-1070.300137547733,-209.36473810834522,1.0
-3240.0842849646606,5256.62747654093,787.4079287668986,0.0
-2941.835200795438,1785.1132557548178,425.3290698812772,0.0
90.78857964507979,912.6668553167523,92.75803543722678,1.0
948.5411519600756,-1409.2066548522296,-195.18285539306973,1.0
-1517.3058879013831,514.7130312212904,208.34910391928057,0.0
2018.5178506082486,995.7989507919787,-54.54895081651793,0.0
473.9032232110215,-1812.7788277636662,-212.3697665986774,1.0
3657.398100738035,-3287.966663971489,-668.475924230448,1.0
-2711.540316629559,3346.0871376533532,520.8466123786513,1.0
-1471.548077147129,1509.637750480287,249.83449645802907,0.0
3137.4833446817956,-2993.5689472972776,-546.2198257143293,1.0
-398.86598881160126,37.05079550756627,51.943814536377324,0.0
-2479.960292673495,-387.0387238000224,140.83863781731145,0.0
-1958.8682960151448,-835.6445556224338,-2.453381270367831,1.0
2132.148280978676,-2294.0597248182285,-356.8758880454949,0.0
6222.404306686969,-4449.928203082522,-996.6247341502598,1.0
-2732.7123339311293,966.1449087648597,337.95072404723015,0.0
939.3112167384702,-1450.8548047541983,-162.43972560168754,0.0
-2569.9572850156374,1740.3695449234692,355.97723562117756,1.0
-1048.7474546711387,639.3097495885088,135.10707138027877,0.0
1300.7780010608349,-2607.6949802991244,-319.87665821314664,1.0
1516.1925944305833,-2783.599834958749,-392.4695089724561,0.0
-1338.1184362004892,1624.2486299566808,293.1658859590114,1.0
-726.8106942388794,-286.4587389426514,48.55970042032802,0.0
4546.9988849785495,-4812.983369289273,-847.7837909656803,1.0
550.7649343896302,-1653.3093928190121,-149.00778533062854,0.0
2219.4840746361087,-1138.77575814952,-234.9878767160272,0.0
2299.6180602927366,-3941.2590388319027,-608.8282669858389,1.0
1647.3641357371678,-649.7661661159437,-177.02600656482312,1.0
467.7384689543209,-1574.5822911893397,-198.8594488853428,1.0
-529.0273133878093,-554.5250766820265,-34.463055115673264,1.0
-1338.2850390954247,-471.4405303398094,57.02526915611772,1.0
-1973.5796969011176,-1040.4826272103535,39.93979939265806,1.0
-137.07484426122073,-748.7395639147935,-35.44229616001495,1.0
1369.3753106746117,-878.1280662219226,-236.32756592463167,1.0
-2098.2560018691106,2994.913866749316,478.4897287500766,0.0
-16.780621088784955,680.1198935654471,84.85880514823194,1.0
233.2767395228508,-636.3446671325974,-124.4012869257099,0.0
-978.9099357529865,60.552531847628714,82.47670546059057,1.0
-5074.6160605093255,3851.2870308620377,844.3858356201126,0.0
-321.2403217891869,665.7651957213126,120.75623039602738,0.0
-2389.0724889218905,1416.1093198568149,301.58081253808865,0.0
-1742.1612926853782,179.95976878175446,179.19997984782756,0.0
-997.0216750027556,1114.6164946164356,165.45869667766405,0.0
-1638.0850634452565,1841.6647425039107,315.8770065174362,0.0
-1058.9359964320513,2855.724183386967,354.1738077775871,0.0
-2321.513518149219,2355.8646418220837,435.2081220202712,0.0
-797.7295204838946,972.2306142141196,124.85744778538407,0.0
1887.0750810801333,643.7161527920769,-57.088089983325226,1.0
54.900282585617596,531.7531531372914,51.87189212616612,0.0
-1393.1851380508335,1329.9325424698943,190.67601654883384,0.0
754.9259310505693,-678.2160587216486,-79.86396322349724,1.0
2097.677376098512,-3445.4366482686764,-603.6648524184368,1.0
-951.7584744283237,-1120.6509071939302,-37.05082553084191,1.0
-2108.411567073238,-221.30106802633753,107.04214022851946,0.0
233.02912745492944,-166.99571220584704,-46.26293551218938,1.0
-2260.6200125867895,2490.461390561518,410.61532730496464,0.0
-287.35418846890695,-157.8443541674296,-16.5512803396612,0.0
-1208.0950290603691,2767.1161117852707,418.60459561455525,0.0
-840.932245200918,-207.54510493881952,119.8013209786153,1.0
-3734.8528025671812,4573.442553476008,764.078620257257,0.0
-404.4754484433664,248.17941887528116,93.999496287341,1.0
-2785.776075196743,255.14694466787913,260.0822777175777,1.0
701.2142786861165,-1222.4491950046606,-164.57908150105104,1.0
-4753.943151227075,4005.578548242848,696.834110136078,0.0
1232.7429691257862,191.50740102526672,-104.96344797029131,1.0
5008.807876713203,-4859.958982163982,-912.3317430323998,0.0
1381.5786392830905,1108.0876099224258,17.208436707381356,0.0
-2813.1937007501233,-274.97544542931433,164.94799181368597,0.0
62.100238434213566,-828.3529595700431,-40.91027440383245,1.0
-1123.5153991807808,919.1641890996815,195.90981870930116,0.0
83.918689973476,200.02401287299057,51.42189503687892,1.0
1957.4719913714298,-4721.054569095947,-682.26428031772,1.0
5284.665898700875,-4094.678368175987,-807.2207616250976,1.0
2078.766260974254,-3167.483235608178,-468.6788657182986,1.0
886.6293488084555,-2042.2499642105206,-219.0328238314489,1.0
1036.3419552810362,1790.6863703217534,81.29202803491461,0.0
-3514.261175947507,3470.8631752443057,610.5853697777319,0.0
-1339.6488139893418,-384.47154499892105,51.1055782887646,1.0
-2505.942193384687,3156.8061922818138,510.7755408747927,0.0
-2647.006925738746,3088.1882962994446,481.8780626715055,0.0
-2985.6736643956256,1724.6199754804677,437.0506283144332,0.0
-508.5769223177632,-886.1487092243805,-43.94840717659364,1.0
880.5579835730715,-1633.324571515009,-215.41201025215426,1.0
-1430.2504725769888,2227.7872330566865,306.1108718617391,1.0
-949.7978871507888,-1130.64087836205,-69.95593269357472,1.0
286.09239361940763,-437.31719552766833,-74.25994727927068,1.0
-1266.8861966146865,92.58141011839072,133.50879745738092,0.0
1849.7887322479205,-3243.8528263244434,-435.98440595312024,1.0
-4291.13000625162,3002.922445480134,497.1190068883706,0.0
2858.182847383371,-417.36653892968485,-242.89296632144504,1.0
-618.2410226234058,-251.3156616941995,39.00112540557591,0.0
-436.0700841339415,949.7798361913424,104.97147743856216,1.0
-1389.357063729747,856.4034413169957,145.84666837738655,0.0
2754.901718846113,-3584.8319598906082,-556.869305211026,1.0
1153.2490985327565,-2433.0655623237044,-311.4027080920856,1.0
4624.993418364238,-391.42872965734097,-427.48431422497487,1.0
2541.88113862958,-1261.3763514591813,-297.085234410694,1.0
2689.58070711513,-3051.605291136349,-495.2145852214665,1.0
-41.83304318666723,-1317.1581619780618,-184.64447233067025,0.0
-163.15683378284248,-257.9792488096593,-65.03481021238741,1.0
3482.569999827351,-5243.711967638809,-875.7353849741648,1.0
3714.09085162088,-1944.8911430005421,-471.38213451832866,1.0
3352.0421757782465,-2424.3869456315647,-494.84098763660114,1.0
-927.7511594277084,1234.2640022490448,254.74854422763758,0.0
-392.5161185200058,-512.2499049046575,-82.11592558336052,1.0
-3341.3723392736656,2713.345216631784,542.4580587747758,0.0
-219.1060958124609,764.6048367443773,94.23739881491464,0.0
-3344.70581136328,1511.726876660522,406.9110666798812,0.0
4373.965602996229,-2578.4690555462253,-677.7597173361822,1.0
-2794.7541623719508,3817.632103786835,571.9746774090933,0.0
2480.6136834414183,-2505.731722571977,-458.7373022057376,0.0
4518.286560493268,-1827.4564769096908,-520.0029993090866,1.0
1937.652069786548,-1730.5707760366097,-369.6062629805268,0.0
1814.9157031776936,-2839.60257881139,-444.3328074841338,1.0
1570.7719832611729,1273.3024937197474,16.9860209317013,0.0
-361.6813872184496,772.7816717618998,84.88297658258517,0.0
2098.5255682105962,-1262.1553755707082,-225.9245961752972,1.0
-1618.1287545882965,1647.2190073515821,283.2857908567152,0.0
693.7112379080115,-2262.218967356863,-301.4188037034217,1.0
-3049.628485666712,1579.0414270299734,374.7625641011184,0.0
-1621.507347166491,2105.6712870495135,348.8416660064184,1.0
-1317.8231542151073,-822.3792568381183,32.71235577552086,1.0
-128.67388128205047,-1949.3641988628694,-138.7574131646507,1.0
-667.8348434863522,1317.5693917572357,186.56997966677784,0.0
-4115.828208032149,4208.203726955205,684.4195098369246,0.0
4436.034919206371,-3549.8260927538686,-686.5258148162508,1.0
-1886.0972389657684,1378.0326421952643,340.26814567595676,0.0
2270.8881368833795,-1506.9282182381519,-391.5584031727628,0.0
4855.285564569444,-1842.4643175496724,-511.9369471287971,1.0
3225.8778652697397,-2500.349016003445,-490.5331720567108,1.0
-3444.398548770623,4856.102087675845,772.3728860050829,0.0
-115.88296478029993,2169.8714716096338,245.53474210918995,1.0
877.4766437571293,822.3808691211269,-9.705112550649782,0.0
5013.50642790606,-4249.459544055401,-791.8109428349285,1.0
-2040.1424462826099,4809.852883851865,639.717887178229,0.0
1515.758397846477,-3276.451530439765,-457.2069382143534,1.0
-1428.2535875281874,-1562.1266940077908,-106.98073693278621,1.0
973.8833370166366,-843.3801605396943,-199.32279474245072,0.0
2514.4887259638167,-1321.5347031825593,-329.77131109855134,1.0
-662.9080867914146,76.99792625207566,19.448884105252155,0.0
-757.2481080770895,-1100.8429371900634,-35.32339905322248,1.0
-2470.9192718351674,3564.4146926395338,537.6807935024902,0.0
-1809.929220087502,-299.78692656890166,116.81545536211442,1.0
868.3152607425681,369.2196581275417,-31.22274349164994,1.0
-710.924618265444,983.9041838236766,162.47758999757656,1.0
-4229.904106807144,1730.3856520955364,466.4856296060471,0.0
-78.99415472136737,-330.5366806640924,-25.316691688564777,0.0
-802.0060680818539,447.4247078824226,90.52562780432918,1.0
-5742.36652789091,4725.048049192834,903.614346725394,0.0
659.6882541407838,-2250.5138771350025,-199.87816292942355,1.0
3610.2825480789747,-3406.3898594693374,-604.387627261483,1.0
-2781.9908522021296,3079.966881161411,502.4164320395162,0.0
-319.5613886343516,550.8664784361733,42.688103264037395,1.0
274.47535144016894,-334.00817599965495,-104.76064531103948,0.0
2436.6925597635245,-2524.9585651930815,-406.1746794222709,0.0
1425.36223450434,-2647.7700091852575,-354.15670616782313,1.0
-3685.5211286036497,5252.349820290285,793.0658020750087,0.0
-1647.1873123227265,-186.1501828256327,136.07375644628507,1.0
-550.5075178643752,-1164.630075926224,-24.62414859423581,1.0
2617.124833165436,-418.82038283274926,-210.33062121148336,1.0
216.2405656210303,-1118.0675350219262,-101.7588450487783,1.0
221.79339497475166,1252.3175511366587,33.13827887913236,0.0
-337.8713809126022,-638.8798671472844,-55.441907084114035,0.0
1615.9725388518264,-52.268269096716736,-105.50341103399879,1.0
-1.8908100539815835,-1072.7352405975487,-161.72912655569513,1.0
-244.57935274320818,2176.144894483127,288.040503091108,0.0
2461.336588033257,-918.1445142443249,-300.692941311708,1.0
-2817.079923601382,2781.977150543876,530.7701853607107,0.0
-614.8679510418592,1371.7760914667074,208.77495698340257,0.0
-5027.308937569041,2388.8101602232596,603.2705225139518,0.0
-2853.147369478278,942.2671780228395,280.78479721930324,0.0
837.3822477410778,-1072.604891388831,-224.76862956998002,0.0
1403.259780819127,242.33062079010912,-43.59588667767197,0.0
1672.4214204986515,-892.0141553911861,-180.37595159565265,1.0
1221.2141804415887,-1255.8011375940282,-232.69011036204535,1.0
-3110.7229146440336,579.0551772921813,302.029587452883,0.0
513.3145948002165,3053.873242519826,261.2029915666066,0.0
-802.7297943857112,1305.5896392585641,174.6799372107228,0.0
798.3613392764216,1481.8127867904138,89.20005778302692,1.0
-733.7989228916904,112.18223685158323,42.026784418921515,1.0
-3407.5404512007203,2187.656536351064,512.6799696782878,0.0
-708.5959090562754,-111.89879693693163,48.2597349078128,0.0
-2063.184910977246,1803.7703250807683,331.50287702064804,0.0
-1907.1454848907474,52.70420465823889,171.39813287081535,0.0
-1994.8509851310946,-599.1808071232043,71.9392090986578,0.0
-74.30391853367091,383.9121932641906,59.92036219620296,1.0
1130.0029064004575,-2286.644876679904,-238.72618949819477,1.0
471.19511108112215,-283.5738810075794,-61.862583810414904,0.0
-1213.9818250633364,1093.6685467671543,198.02322215727813,0.0
-38.56440145027776,2408.093121154233,268.0710957468282,0.0
2391.9381262223133,-497.2471896007004,-210.73966618757066,1.0
4912.506519243036,-1082.1921076826789,-423.32900135356965,1.0
986.5125335398453,-2473.9215684956685,-368.294467223324,1.0
2650.954395689327,762.5170483947858,-108.30956879166271,1.0
1840.8496904541448,-2349.803324021982,-446.39244730843455,1.0
-281.1779838702113,2946.450340576519,298.97361186057464,1.0
4942.062124053982,-4060.6616891030985,-842.2450238165238,1.0
480.8125713868105,178.71655386579218,-24.351996290363925,1.0
2129.244531091855,-2983.2118768022406,-479.60137762040506,1.0
1694.9132882276162,-2888.1598998081063,-446.6608177486268,0.0
2334.547355026571,-2795.673463725639,-460.47136885701013,1.0
2760.82138452988,-1897.3425164318378,-375.75778587641196,1.0
-1521.3733141443272,1359.622251377454,264.9896492140701,0.0
-1008.442326363202,-1784.8162347586258,-84.93603550347987,0.0
2159.740508261339,306.2502670409519,-117.84803254489677,0.0
2318.740265429941,-549.3838816871416,-237.68423021365547,1.0
4602.200210561574,-3136.403865760178,-643.5432329048507,1.0
-133.71802657199322,1552.1584349038208,134.3007395173394,0.0
4276.602983368913,-3553.054494337892,-662.5313329505145,1.0
2262.709051127314,-3833.408011158732,-575.542634204618,1.0
116.6638668507869,2446.533123255773,259.07948938914495,0.0
576.5738082201965,-1090.9038581377513,-162.64956592557851,1.0
1116.3410532395708,-3048.842666152094,-362.2172902852678,1.0
4001.4791329187638,-4749.100361709875,-810.1348575988342,0.0
1503.0864054542217,-299.1169257724827,-188.69405994165197,1.0
1682.5127681395506,-2299.4927378822995,-305.33604862878195,0.0
212.55788560242277,-646.7224699166319,-118.4050309301116,1.0
1255.6966718248113,-678.9107220163196,-235.05936406980965,1.0
3435.172125863877,-2672.991115699423,-504.1830063390536,1.0
4725.609701186421,-1792.741240316375,-566.6551858817325,0.0
81.82998866854409,-2383.5034808456116,-235.51408444602953,1.0
-576.2705672818248,-55.061059216044384,60.31495768538231,0.0
258.69822623493155,-682.9768571695971,-31.577395191803546,1.0
3087.6836679637454,-3592.7974303559936,-594.9034834879124,0.0
-3505.1252433132436,5044.06612248285,812.5236437682298,0.0
-1238.1552663029463,831.9230765406779,188.05609591900162,1.0
2064.514369277711,-1434.939074452509,-295.5737148880438,1.0
-1099.3412609578206,398.17310199068305,143.99220691905828,0.0
1944.7560275209203,-552.6650712763778,-226.4589271504539,0.0
4899.505104909834,-2996.559208516319,-759.8803873325527,0.0
4789.760805141038,-3698.2985096277102,-793.1668554885657,0.0
838.6227482600011,79.9746212743554,-50.31556618176137,1.0
821.3611631782297,1256.0632818235517,21.53221851702258,0.0
2230.5469136957036,-4633.72876053475,-692.3643230862164,1.0
-1128.684561566115,622.8002418811107,168.79341560321654,0.0
-2322.6423916755903,1868.3424733202355,356.8613715029632,1.0
-1763.2061840108984,1013.5823477787796,189.80985449975384,1.0
-499.37760568725605,996.4434520139674,97.634275531998,1.0
-4531.2809046572465,5307.492231854335,885.884002040966,0.0
-2948.0340921965953,1587.794722305921,449.6351778014528,0.0
-1698.6455207658846,215.2984233115041,115.23412536542867,0.0
1493.3518133186103,-2306.591305175801,-383.08928629966096,1.0
2160.4948211182596,-2476.9896528602685,-420.4110541445254,1.0
1545.8902318950784,1072.5864997844706,-7.906444174726866,0.0
-1232.7184834625666,1322.7491620592443,207.79769581848237,0.0
-1241.8614565627347,3360.455414727082,488.61253194707797,0.0
-2932.33866256447,5052.025458976644,758.4707909467124,0.0
371.52553742638196,153.75951775437645,28.677049408237004,0.0
-1363.2532082935638,1796.495300181183,301.8046442679075,0.0
1141.2991149898842,713.0363964376733,-21.715813376711264,1.0
2896.1267084239093,-1925.8198975172602,-416.93781112688,1.0
-275.7707226751326,-673.2880192624849,-34.916033047052956,1.0
-3146.82729605031,2003.7526982898135,494.07225510885473,0.0
2997.651363586379,-2735.783063298144,-489.2727686826361,1.0
-550.1675821996593,1204.9423143957738,144.76697349355595,0.0
6211.315533648852,-5761.939349370811,-1096.8734298175566,1.0
-2854.0559088875734,2332.386540510034,434.3084541218464,0.0
-6789.403214699708,6982.354987227984,1150.4918885995112,0.0
55.2165153178123,-299.06405279481766,-2.811419803987164,1.0
-78.45575181449091,53.663939403517006,-12.31029507989797,0.0
2801.6224406837887,-1403.1992830235208,-349.8881053884664,1.0
-695.3892567784111,698.4062674537015,118.13244528402241,0.0
949.4086198562388,42.750378657441075,-43.6279420022406,1.0
303.83262980048437,491.5335621460002,43.4142057927145,0.0
-2928.8586099684826,4069.4655456195896,618.6610606805356,0.0
3168.5042652581747,-2741.6900938688495,-508.6331775091916,1.0
1321.4852770978207,-665.3858894332818,-170.0020325303078,1.0
1641.5204751251922,-38.48690786999734,-156.70118189540324,1.0
-1080.3824632686712,66.90778796448213,129.71429837167273,0.0
564.6944893184791,-811.0002316069315,-116.89357853455851,0.0
-1335.7797335195148,3133.157528955626,364.21164195579905,0.0
4680.994647706679,-4395.755502781949,-881.1751362909595,1.0
-1087.4949653460014,-209.62611471752274,-12.673489828028167,0.0
-103.22782926139922,-99.24530587639228,-33.1712711732263,1.0
-5071.398394233186,4702.2227267316775,863.3348043814253,0.0
-248.99014265117378,585.1488740417022,42.938341789519896,0.0
2415.097042512302,-347.1365290705606,-181.5124239730821,1.0
-110.0662243803231,-1153.79662403788,-72.32397627394177,1.0
-4332.102031083221,3052.3670931098795,597.1649459251498,0.0
382.55170324175685,-329.8373080834659,-53.89340623097404,0.0
-187.22155874332404,1076.4209669121262,151.81360745946685,0.0
-3715.190786398474,4159.83870310235,622.8085184327596,0.0
219.70952796494845,1197.866549497263,90.81678810305417,0.0
-3606.0714062248526,2466.567410671029,510.5680986950478,0.0
-1854.3040970747313,160.35827942833393,114.03388208892882,0.0
-966.8732926440913,-1025.2772245449917,-24.986654692560286,0.0
1553.7075847969845,2778.0729649242,144.03682268198602,1.0
-2208.2388658786326,3925.8847700971714,607.6559840116167,0.0
-1801.7698902578186,1018.1826956821843,271.468002125828,1.0
1609.410945286293,-1095.4484925677175,-298.6204812527681,1.0
-573.6072968452148,-544.5287165062603,19.598760600059723,0.0
-1249.661103259661,823.7247859528102,198.69669206746084,1.0
-2949.015215821568,2186.4745222059933,426.6507698217015,0.0
4418.973847131792,-3354.332658512644,-711.883539597269,1.0
-188.7663448310108,-1816.9414219998519,-151.8701054757817,1.0
937.8242210175962,-1656.98236279029,-276.03179301448466,1.0
2767.402796209334,-1911.9818913672182,-408.14297545721695,1.0
-1737.46117878958,3075.534793078792,438.50457169853604,0.0
-1744.5377177170865,3979.807322791665,536.6808425903455,0.0
204.900714511322,180.99018772295491,57.62872804923208,0.0
1047.2661126406856,-1352.125937544608,-205.8224657568952,1.0
3098.352138832066,-2676.437381809464,-503.7572150501122,1.0
776.742116943332,-2932.858250936534,-419.83162863497154,1.0
750.5557923019725,-2710.139518476996,-342.28139888149843,1.0
839.7480886945986,-3046.4741510148533,-388.0917293098946,1.0
-1845.1730465051344,717.2138761319762,190.5540431561263,0.0
1522.2939771858232,-2331.5659468826743,-368.43790302967597,1.0
-4445.8654050400255,2927.374401837912,614.2562899114291,0.0
3181.84374395602,-1598.2970759842117,-411.7156797462791,1.0
199.35357144365415,-985.8406490808198,-154.64364616969527,1.0
848.2528705684325,-2202.7717935717283,-295.90916871339977,1.0
555.6257176536633,878.0227598162066,83.9035393083271,1.0
-1064.1116140353463,567.2730369985183,173.18051116863236,0.0
-1346.0987090774322,-1280.8852397656499,-30.15877634232563,0.0
-2024.1674650564353,3951.1660550837964,556.3124011418352,0.0
3637.973619370623,-894.3440746109723,-406.5206979570522,1.0
1531.4277750594301,-2521.256999015622,-415.1531784383011,1.0
-123.31541202859674,830.6959975146931,97.48722091876965,0.0
2533.2220860245798,-2697.548431662651,-440.88239387505774,1.0
1394.487320227539,823.7562859439889,-51.69541234948395,1.0
-728.0609465154325,1298.900647388568,161.33440982564957,0.0
1090.8495753910174,-1545.9438642437472,-255.41858833366666,1.0
-231.04497673811346,-1343.709715054289,-128.74753763694494,0.0
-764.040257665979,2050.81149494295,304.2224462781341,0.0
1717.6378552334415,-346.299689312726,-113.85212964465609,1.0
276.7643549649142,-866.1495356082758,-116.4267707330218,1.0
147.17807168654952,-384.36202752855087,-103.25688517088003,1.0
65.5751998528713,968.4050009165032,97.52940433698546,0.0
209.44871111776973,1513.5351568402948,112.97915534105768,1.0
183.2377092624578,1315.22399524357,151.72188938362802,0.0
3871.552623805385,-2181.869207869615,-521.4571236753727,1.0
1234.5678660934484,-1401.3215271194638,-221.1382674896605,0.0
1997.447483548714,-2698.8170658272816,-429.81924230844936,1.0
-328.2164612828594,-2121.342644232674,-198.2998324883247,1.0
2434.1369943744367,-1705.243139188821,-345.12228524803174,1.0
389.0452522319563,-1793.280442937418,-197.4100440188383,1.0
1541.753477739198,-1062.7027649213528,-239.1845450648748,1.0
2561.4126063286994,-731.5073995637101,-303.5607241934565,0.0
2374.537395867703,-4262.690357427288,-608.8609773489638,1.0
206.93035396532275,-842.7897967083176,-113.52500213291775,0.0
1193.4821036534013,740.3571372722256,-17.1907474617679,1.0
3597.3656255445135,-373.9087886055842,-371.35619098489616,1.0
-746.4305806058505,26.43465621313709,99.6825287642937,1.0
571.8200754545483,-336.8794388691717,-70.30187144647569,1.0
-3293.6691119479383,835.3869323451638,352.3024455308415,0.0
-1201.1534399633254,-888.4638517924581,37.670012680767634,0.0
